"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"NM","Los Alamos","35028","3502800000","US Senate","statewide",10300,"Democrat","MARTIN T HEINRICH",5798
"NM","Los Alamos","35028","3502800000","US Senate","statewide",10300,"Republican","MICK RICH",2576
"NM","Luna","35029","3502900000","US Senate","statewide",6141,"Libertarian","GARY E JOHNSON",823
"NM","Luna","35029","3502900000","US Senate","statewide",6141,"Democrat","MARTIN T HEINRICH",3005
"NM","Luna","35029","3502900000","US Senate","statewide",6141,"Republican","MICK RICH",2313
"NM","McKinley","35031","3503100000","US Senate","statewide",18373,"Libertarian","GARY E JOHNSON",3049
"NM","McKinley","35031","3503100000","US Senate","statewide",18373,"Democrat","MARTIN T HEINRICH",12409
"NM","McKinley","35031","3503100000","US Senate","statewide",18373,"Republican","MICK RICH",2915
"NM","Mora","35033","3503300000","US Senate","statewide",2322,"Libertarian","GARY E JOHNSON",386
"NM","Mora","35033","3503300000","US Senate","statewide",2322,"Democrat","MARTIN T HEINRICH",1564
"NM","Mora","35033","3503300000","US Senate","statewide",2322,"Republican","MICK RICH",372
"NM","Otero","35035","3503500000","US Senate","statewide",17121,"Libertarian","GARY E JOHNSON",2291
"NM","Otero","35035","3503500000","US Senate","statewide",17121,"Democrat","MARTIN T HEINRICH",6370
"NM","Otero","35035","3503500000","US Senate","statewide",17121,"Republican","MICK RICH",8460
"NM","Quay","35037","3503700000","US Senate","statewide",3087,"Libertarian","GARY E JOHNSON",537
"NM","Quay","35037","3503700000","US Senate","statewide",3087,"Democrat","MARTIN T HEINRICH",1016
"NM","Quay","35037","3503700000","US Senate","statewide",3087,"Republican","MICK RICH",1534
"NM","Rio Arriba","35039","3503900000","US Senate","statewide",12753,"Libertarian","GARY E JOHNSON",2035
"NM","Rio Arriba","35039","3503900000","US Senate","statewide",12753,"Democrat","MARTIN T HEINRICH",8773
"NM","Rio Arriba","35039","3503900000","US Senate","statewide",12753,"Republican","MICK RICH",1945
"NM","Roosevelt","35041","3504100000","US Senate","statewide",4633,"Libertarian","GARY E JOHNSON",750
"NM","Roosevelt","35041","3504100000","US Senate","statewide",4633,"Democrat","MARTIN T HEINRICH",1277
"NM","Roosevelt","35041","3504100000","US Senate","statewide",4633,"Republican","MICK RICH",2606
"NM","San Juan","35045","3504500000","US Senate","statewide",37363,"Libertarian","GARY E JOHNSON",6876
"NM","San Juan","35045","3504500000","US Senate","statewide",37363,"Democrat","MARTIN T HEINRICH",12485
"NM","San Juan","35045","3504500000","US Senate","statewide",37363,"Republican","MICK RICH",18002
"NM","San Miguel","35047","3504700000","US Senate","statewide",9230,"Libertarian","GARY E JOHNSON",1323
"NM","San Miguel","35047","3504700000","US Senate","statewide",9230,"Democrat","MARTIN T HEINRICH",6609
"NM","San Miguel","35047","3504700000","US Senate","statewide",9230,"Republican","MICK RICH",1298
"NM","Sandoval","35043","3504300000","US Senate","statewide",55380,"Libertarian","GARY E JOHNSON",9397
"NM","Sandoval","35043","3504300000","US Senate","statewide",55380,"Democrat","MARTIN T HEINRICH",28198
"NM","Sandoval","35043","3504300000","US Senate","statewide",55380,"Republican","MICK RICH",17785
"NM","Santa Fe","35049","3504900000","US Senate","statewide",67182,"Libertarian","GARY E JOHNSON",7642
"NM","Santa Fe","35049","3504900000","US Senate","statewide",67182,"Democrat","MARTIN T HEINRICH",49994
"NM","Santa Fe","35049","3504900000","US Senate","statewide",67182,"Republican","MICK RICH",9546
"NM","Sierra","35051","3505100000","US Senate","statewide",4732,"Libertarian","GARY E JOHNSON",767
"NM","Sierra","35051","3505100000","US Senate","statewide",4732,"Democrat","MARTIN T HEINRICH",1917
"NM","Sierra","35051","3505100000","US Senate","statewide",4732,"Republican","MICK RICH",2048
"NM","Socorro","35053","3505300000","US Senate","statewide",6238,"Libertarian","GARY E JOHNSON",1129
"NM","Socorro","35053","3505300000","US Senate","statewide",6238,"Democrat","MARTIN T HEINRICH",3409
"NM","Socorro","35053","3505300000","US Senate","statewide",6238,"Republican","MICK RICH",1700
"NM","Taos","35055","3505500000","US Senate","statewide",14506,"Libertarian","GARY E JOHNSON",2112
"NM","Taos","35055","3505500000","US Senate","statewide",14506,"Democrat","MARTIN T HEINRICH",10838
"NM","Taos","35055","3505500000","US Senate","statewide",14506,"Republican","MICK RICH",1556
"NM","Torrance","35057","3505700000","US Senate","statewide",5366,"Libertarian","GARY E JOHNSON",951
"NM","Torrance","35057","3505700000","US Senate","statewide",5366,"Democrat","MARTIN T HEINRICH",1982
"NM","Torrance","35057","3505700000","US Senate","statewide",5366,"Republican","MICK RICH",2433
"NM","Union","35059","3505900000","US Senate","statewide",1464,"Libertarian","GARY E JOHNSON",252
"NM","Union","35059","3505900000","US Senate","statewide",1464,"Democrat","MARTIN T HEINRICH",334
"NM","Union","35059","3505900000","US Senate","statewide",1464,"Republican","MICK RICH",878
"NM","Valencia","35061","3506100000","US Senate","statewide",24443,"Libertarian","GARY E JOHNSON",4139
"NM","Valencia","35061","3506100000","US Senate","statewide",24443,"Democrat","MARTIN T HEINRICH",11514
"NM","Valencia","35061","3506100000","US Senate","statewide",24443,"Republican","MICK RICH",8790
