"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"IN","Orange","18117","1811700000","Orange County Council, District 1","",1780,"Democrat","Nick Blanton",656
"IN","Orange","18117","1811700000","Orange County Council, District 2","",1457,"Republican","P. Matthew Henderson",1237
"IN","Orange","18117","1811700000","Orange County Council, District 2","",1457,"Libertarian","Samuel Kinsey",220
"IN","Orange","18117","1811700000","Orange County Council, District 3","",1639,"Democrat","Eugene Pinnick",525
"IN","Orange","18117","1811700000","Orange County Council, District 3","",1639,"Republican","Jack E. Hinkle, Jr.",1114
"IN","Orange","18117","1811700000","Orange County Council, District 4","",1064,"Democrat","Bob Mcdonald",1064
"IN","Orange","18117","1811700000","Orange County Sheriff","",5824,"Republican","Josh Babcock",5824
"IN","Orange","18117","1811700000","Orange County Surveyor","",5649,"Republican","Matthew Cooper",5649
"IN","Orange","18117","1811700000","Orange Orleans School Board, At Large","",1061,"Non Partisan","Jonathon A. Lamb",1061
"IN","Orange","18117","1811700000","Orange Orleans School Board, Northeast","",1074,"Non Partisan","Barry J. Bishop",1074
"IN","Orange","18117","1811700000","Orange Orleans School Board, Orleans Township","",1083,"Non Partisan","Keith Hager",1083
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 1","",1054,"Non Partisan","Kevin K Street",484
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 1","",1054,"Non Partisan","Lila J Tucker",498
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 1","",1054,"Non Partisan","Wenona H Fosselman",72
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 2","",1070,"Non Partisan","Douglas J Pittman",615
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 2","",1070,"Non Partisan","Kathleen A Padgett",455
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 3","",660,"Non Partisan","Brenda K Whitfield",53
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 3","",660,"Non Partisan","Gunner S Kesler",10
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 3","",660,"Non Partisan","Peggy S Manship",297
"IN","Orange","18117","1811700000","Orange Paoli School Board, District 3","",660,"Non Partisan","William E Hoke",300
"IN","Orange","18117","1811700000","Orange Springs Valley School Board Northwest Twp","",1893,"Non Partisan","Joel Dalton",990
"IN","Orange","18117","1811700000","Orange Springs Valley School Board Northwest Twp","",1893,"Non Partisan","Ralph E. Purkhiser",903
